aX,aY,aZ,gX,gY,gZ
0.048,0.518,0.773,-78.918,-21.790,138.245
-0.050,0.560,0.823,-74.646,-6.409,139.893
-0.132,0.610,0.880,-71.716,4.578,139.343
-0.157,0.685,0.968,-72.449,9.827,138.855
-0.177,0.732,1.051,-77.148,7.751,141.846
-0.229,0.727,1.034,-90.027,-2.319,148.437
-0.290,0.746,0.924,-108.582,-15.869,153.870
-0.339,0.784,0.778,-125.610,-27.832,156.738
-0.414,0.788,0.658,-134.949,-34.363,160.583
-0.513,0.755,0.540,-138.733,-35.217,166.382
-0.648,0.706,0.452,-138.916,-31.189,171.326
-0.785,0.617,0.409,-136.536,-23.560,171.021
-0.866,0.548,0.393,-135.681,-13.611,162.781
-0.887,0.539,0.383,-136.169,-2.686,147.400
-0.852,0.554,0.347,-139.709,9.338,130.371
-0.756,0.588,0.283,-146.362,18.250,118.652
-0.677,0.696,0.229,-151.489,19.897,113.708
-0.697,0.808,0.177,-155.212,16.113,117.920
-0.751,0.797,0.123,-157.043,13.672,132.507
-0.858,0.718,0.073,-156.677,14.099,153.137
-0.991,0.609,0.022,-154.419,15.808,167.236
-1.090,0.487,-0.008,-148.987,19.348,169.495
-1.110,0.409,-0.013,-141.602,27.039,163.757
-1.054,0.375,-0.004,-135.376,36.621,153.381
-1.015,0.333,0.013,-132.874,45.654,144.226
-1.008,0.262,0.018,-130.127,51.331,141.235
-1.021,0.173,0.044,-121.094,52.002,144.165
-1.114,0.112,0.085,-105.286,45.349,149.231
-1.216,0.024,0.144,-83.984,33.630,154.053
-1.262,-0.031,0.227,-61.279,18.494,156.067
-1.259,-0.048,0.326,-41.931,2.808,153.687
-1.243,-0.068,0.387,-32.104,-9.644,148.560
-1.209,-0.112,0.399,-33.630,-17.761,141.724
-1.170,-0.156,0.359,-42.725,-20.630,132.202
-1.189,-0.191,0.292,-52.856,-19.226,120.300
-1.235,-0.229,0.230,-57.007,-13.916,108.215
-1.286,-0.272,0.195,-52.917,-6.836,97.412
-1.322,-0.273,0.204,-41.443,-0.732,87.341
-1.335,-0.238,0.261,-26.550,4.456,75.928
-1.327,-0.186,0.337,-13.916,9.155,63.293
-1.278,-0.145,0.422,-6.958,14.099,51.636
-0.648,0.555,1.897,158.997,138.062,-52.979
-0.695,0.712,1.981,150.330,130.127,-54.443
-0.731,0.840,2.066,140.808,120.789,-54.321
-0.789,0.934,2.096,128.601,110.291,-52.002
-0.834,1.026,2.069,114.807,98.267,-48.584
-0.912,1.089,2.051,101.501,86.365,-46.265
-0.967,1.089,2.071,87.280,72.571,-47.546
-1.015,1.108,1.948,66.711,59.814,-45.837
-1.029,1.082,1.811,51.025,60.669,-43.945
-1.054,1.019,1.671,34.363,59.570,-44.861
-1.059,0.964,1.552,20.874,57.617,-45.227
-1.051,0.929,1.477,12.756,52.490,-44.861
-1.043,0.902,1.453,9.766,43.701,-42.725
-1.045,0.872,1.448,8.789,33.447,-39.429
-1.062,0.847,1.432,6.897,23.804,-35.889
-1.057,0.833,1.377,2.136,15.930,-33.508
-1.042,0.823,1.331,-3.906,10.315,-31.921
-1.029,0.809,1.296,-10.620,7.874,-30.273
-1.013,0.788,1.264,-19.226,7.202,-28.198
-1.000,0.740,1.240,-28.564,6.470,-25.208
-0.990,0.672,1.209,-36.621,3.967,-21.118
-0.992,0.610,1.167,-41.321,-0.488,-16.357
-0.996,0.555,1.124,-43.579,-5.493,-12.146
-1.000,0.498,1.095,-45.593,-10.620,-9.033
-1.009,0.431,1.078,-48.706,-15.625,-6.897
-1.006,0.360,1.054,-53.345,-20.752,-5.737
-0.993,0.294,1.014,-57.495,-26.245,-4.944
-0.974,0.249,0.956,-59.937,-32.043,-3.418
-0.966,0.209,0.899,-59.387,-36.987,0.000
-0.987,0.159,0.851,-56.946,-41.321,5.310
-1.045,0.090,0.821,-53.711,-44.678,11.169
-1.177,-0.015,0.822,-48.523,-46.570,17.273
-1.354,-0.155,0.845,-42.236,-45.776,21.790
-1.507,-0.292,0.893,-36.621,-43.518,20.630
-1.656,-0.402,0.910,-33.752,-41.382,10.864
-1.766,-0.493,0.886,-36.804,-38.269,-5.310
-1.807,-0.542,0.821,-44.189,-34.363,-26.184
-1.873,-0.588,0.720,-52.856,-29.175,-48.767
-1.988,-0.642,0.625,-60.486,-22.034,-68.542
-2.067,-0.696,0.550,-60.486,-20.752,-84.656
-2.163,-0.747,0.499,-46.387,-33.142,-96.985
-2.302,-0.844,0.521,-16.846,-54.626,-104.248
-2.480,-0.957,0.533,14.465,-85.388,-110.229
-2.500,-1.036,0.560,39.917,-112.976,-125.427
-2.410,-1.028,0.520,52.979,-135.071,-155.273
-2.173,-0.990,0.367,51.453,-142.822,-194.763
-1.801,-0.900,0.213,39.368,-136.047,-235.718
-1.394,-0.751,0.095,26.184,-123.047,-273.071
-0.986,-0.585,0.017,21.790,-110.413,-298.889
-0.560,-0.453,-0.016,31.250,-107.178,-308.105
-0.193,-0.330,-0.051,49.255,-111.267,-304.871
0.114,-0.188,-0.080,66.467,-113.770,-295.410
0.511,-0.153,-0.214,82.703,-98.267,-283.691
0.766,-0.075,-0.136,100.464,-85.144,-269.287
1.008,-0.025,-0.088,112.732,-59.448,-252.808
1.286,0.032,0.130,122.620,-14.893,-238.098
1.620,0.128,0.584,126.160,35.278,-230.347
2.052,0.379,1.152,118.530,86.609,-228.882
2.486,0.750,1.596,98.572,130.737,-221.436
2.710,1.065,1.801,71.960,142.639,-198.914
2.819,1.234,1.801,57.007,117.920,-157.776
2.727,1.292,1.771,63.477,76.477,-105.713
2.491,1.273,1.782,74.585,42.786,-60.120
2.237,1.224,1.764,66.956,24.536,-30.945
1.983,1.162,1.633,36.194,18.250,-12.634
1.698,1.082,1.383,-0.793,17.456,1.709
1.419,0.952,1.086,-26.672,15.686,16.663
1.141,0.833,0.829,-33.997,10.559,32.654
0.901,0.727,0.668,-28.870,2.075,47.424
0.742,0.641,0.636,-18.799,-2.136,59.814
0.667,0.620,0.746,-10.498,-0.244,67.993
0.590,0.637,0.956,-8.850,4.211,72.876
0.467,0.630,1.071,-18.250,7.385,77.148
0.363,0.590,1.098,-33.752,9.155,79.102
0.299,0.564,1.089,-47.180,10.559,77.637
0.260,0.586,1.071,-55.481,12.512,75.012
0.246,0.606,1.056,-60.242,14.282,74.158
0.289,0.622,1.044,-63.782,15.320,76.111
0.325,0.674,1.043,-64.453,15.198,79.712
0.355,0.734,1.023,-61.768,13.916,85.083
0.368,0.808,1.025,-57.678,11.230,93.140
0.276,0.928,1.057,-54.810,7.019,104.309
0.149,1.003,1.056,-58.228,3.906,118.042
0.026,1.024,1.023,-68.604,3.296,132.385
-0.136,1.000,0.982,-82.214,4.761,145.935
-0.274,0.925,0.922,-96.741,9.155,156.250
-0.397,0.817,0.866,-109.924,12.756,161.072
-0.491,0.767,0.795,-117.310,12.695,159.424
-0.574,0.760,0.716,-120.789,10.437,155.640
-0.628,0.754,0.633,-123.474,8.545,153.870
-0.651,0.741,0.556,-127.686,8.057,153.931
-0.689,0.718,0.509,-130.005,8.240,156.250
-0.740,0.683,0.500,-129.578,10.315,161.804
-0.752,0.643,0.504,-130.188,12.634,167.664
-0.736,0.582,0.508,-133.423,12.146,173.035
-0.726,0.521,0.501,-136.414,10.620,177.734
-0.727,0.474,0.476,-137.634,9.277,181.763
-0.698,0.436,0.426,-138.306,6.470,184.753
-0.695,0.371,0.363,-137.817,1.038,187.378
-0.722,0.298,0.289,-135.437,-3.296,189.941
-0.765,0.240,0.206,-132.568,-3.967,190.918
-0.839,0.184,0.141,-128.052,-1.892,191.284
-0.928,0.105,0.119,-119.141,3.723,193.604
-1.004,0.023,0.133,-106.934,9.583,196.167
-1.068,-0.062,0.172,-95.215,12.878,196.045
-1.121,-0.151,0.212,-87.402,13.123,193.726
-1.144,-0.240,0.237,-83.862,11.475,188.171
-1.166,-0.311,0.255,-83.313,9.155,178.833
-1.213,-0.380,0.252,-84.656,7.019,168.274
-1.237,-0.442,0.232,-85.938,4.517,156.677
-1.250,-0.483,0.190,-85.876,-0.549,144.104
-1.262,-0.508,0.139,-81.848,-6.470,131.165
-1.270,-0.521,0.110,-72.754,-11.047,119.629
-1.289,-0.512,0.100,-59.204,-13.794,109.253
-1.288,-0.494,0.105,-45.044,-14.526,98.083
-1.255,-0.471,0.122,-32.288,-14.771,85.876
-1.211,-0.436,0.167,-21.179,-15.381,74.219
-1.167,-0.396,0.230,-13.489,-16.052,64.087
-1.122,-0.346,0.280,-11.169,-16.724,54.871
-0.563,0.639,2.332,186.035,214.478,-55.603
-0.549,0.793,2.733,169.128,215.942,-56.702
-0.555,0.903,3.026,144.287,205.505,-54.993
-0.601,0.948,3.096,113.831,175.964,-48.706
-0.736,0.949,3.121,82.397,115.479,-48.645
-0.804,0.970,2.770,46.631,48.157,-42.480
-0.882,0.971,2.481,33.569,31.006,-27.832
-0.938,0.877,2.164,24.719,25.452,-25.330
-1.001,0.810,1.862,7.812,24.536,-24.719
-1.035,0.773,1.615,-7.446,35.217,-23.926
-1.065,0.731,1.416,-22.278,42.236,-26.489
-1.103,0.708,1.260,-34.607,42.664,-29.480
-1.109,0.674,1.191,-37.842,38.757,-31.189
-1.097,0.659,1.216,-30.701,29.907,-30.151
-1.077,0.645,1.285,-18.494,18.494,-26.489
-1.063,0.633,1.327,-7.935,7.568,-21.240
-1.044,0.604,1.377,-3.296,-0.610,-15.381
-1.013,0.557,1.394,-6.775,-5.676,-11.047
-0.974,0.503,1.373,-16.785,-8.179,-8.179
-0.948,0.438,1.326,-29.663,-10.071,-5.676
-0.930,0.356,1.239,-41.748,-11.719,-3.113
-0.915,0.279,1.153,-49.377,-13.367,-0.122
-0.936,0.199,1.106,-51.941,-16.663,3.601
-0.999,0.088,1.112,-50.903,-22.644,9.033
-1.082,-0.038,1.126,-48.523,-30.090,13.306
-1.152,-0.135,1.152,-45.288,-37.048,13.184
-1.229,-0.200,1.190,-44.250,-42.542,10.132
-1.325,-0.267,1.219,-47.119,-44.250,5.005
-1.427,-0.350,1.224,-53.955,-40.527,-2.014
-1.542,-0.439,1.197,-63.904,-32.837,-12.146
-1.641,-0.530,1.152,-74.219,-23.560,-27.100
-1.686,-0.608,1.108,-82.886,-15.686,-45.837
-1.690,-0.644,1.067,-88.684,-11.047,-66.284
-1.716,-0.672,1.026,-90.576,-10.437,-85.083
-1.753,-0.727,1.003,-89.050,-15.015,-99.670
-1.744,-0.737,0.990,-83.374,-30.090,-111.816
-1.709,-0.721,0.963,-70.007,-57.617,-121.826
-1.692,-0.702,0.921,-48.950,-83.557,-127.869
-1.680,-0.702,0.929,-27.893,-99.854,-131.470
-1.762,-0.730,0.905,-19.226,-119.812,-137.451
-1.809,-0.826,0.866,-17.151,-128.601,-148.987
-1.788,-0.893,0.771,-22.339,-126.953,-171.021
-1.723,-0.933,0.643,-36.682,-118.164,-201.477
-1.629,-0.963,0.501,-55.359,-104.553,-233.765
-1.433,-0.965,0.360,-73.120,-87.097,-265.503
-1.158,-0.938,0.228,-82.886,-66.833,-296.326
-0.805,-0.859,0.122,-85.571,-50.354,-324.280
-0.382,-0.726,0.025,-79.712,-42.053,-345.398
0.066,-0.584,-0.086,-62.073,-44.128,-356.506
0.512,-0.426,-0.232,-34.546,-52.124,-352.905
0.982,-0.228,-0.339,-2.625,-61.462,-337.341
1.401,0.005,-0.362,32.593,-69.397,-312.500
1.682,0.203,-0.299,67.261,-70.129,-280.701
2.077,0.389,-0.106,94.238,-56.396,-248.596
2.466,0.641,0.269,116.821,-36.011,-221.680
2.623,0.927,0.614,134.583,-15.991,-192.993
2.549,1.148,0.817,135.132,2.380,-158.142
2.397,1.217,0.807,117.432,16.357,-121.399
2.255,1.205,0.736,91.370,22.034,-87.524
2.027,1.193,0.725,74.646,22.217,-59.753
1.788,1.196,0.821,74.524,24.780,-39.734
1.643,1.191,1.047,80.688,29.968,-26.306
1.454,1.172,1.320,80.505,31.006,-14.160
1.200,1.126,1.555,70.190,32.227,-1.404
1.042,1.066,1.743,51.392,37.109,10.803
0.966,1.060,1.863,28.259,35.889,19.775
0.876,1.067,1.908,2.502,22.949,27.039
0.751,1.033,1.846,-24.719,4.822,35.278
0.679,0.975,1.665,-50.537,-11.719,41.504
0.668,0.956,1.484,-69.397,-25.085,44.373
0.620,0.959,1.364,-78.979,-33.386,46.631
0.550,0.961,1.268,-84.900,-32.471,52.368
0.488,0.919,1.172,-92.102,-24.231,61.096
0.448,0.850,1.070,-99.731,-13.977,71.289
0.434,0.793,0.997,-103.577,-4.456,80.383
0.413,0.778,0.978,-101.990,3.906,87.952
0.374,0.795,0.985,-97.900,10.315,95.703
0.302,0.826,0.996,-95.520,11.353,106.812
0.196,0.810,0.963,-96.497,4.089,121.277
0.085,0.731,0.877,-100.220,-8.240,137.146
0.004,0.650,0.758,-104.370,-20.142,150.513
-0.065,0.608,0.658,-105.896,-27.344,158.691
-0.180,0.592,0.570,-105.713,-28.992,163.452
-0.239,0.542,0.499,-105.957,-22.034,167.358
-0.248,0.487,0.470,-106.323,-10.925,170.044
-0.246,0.459,0.484,-104.919,-2.136,171.448
-0.249,0.439,0.512,-101.685,2.197,173.157
-0.286,0.396,0.532,-99.060,2.197,177.307
-0.350,0.328,0.508,-98.877,-2.014,182.739
-0.444,0.250,0.447,-100.647,-6.897,187.073
-0.563,0.148,0.395,-102.234,-10.376,189.209
-0.699,0.058,0.342,-102.112,-9.949,188.232
-0.791,-0.021,0.293,-101.563,-6.042,183.044
-0.859,-0.070,0.242,-101.990,-0.366,173.584
-0.890,-0.088,0.180,-102.539,6.287,162.170
-0.890,-0.090,0.119,-101.929,14.038,150.940
-0.879,-0.073,0.072,-100.159,23.254,140.747
-0.895,-0.057,0.037,-97.839,33.936,131.653
-0.962,-0.064,0.026,-94.788,45.410,124.817
-1.052,-0.078,0.057,-87.463,55.237,121.033
-1.153,-0.111,0.110,-74.768,61.157,118.469
-1.218,-0.132,0.183,-60.486,61.584,114.563
-1.265,-0.134,0.256,-47.791,56.091,108.643
-1.311,-0.128,0.307,-38.879,47.546,101.196
-1.316,-0.127,0.339,-35.339,39.063,91.980
-1.296,-0.104,0.337,-38.147,31.982,81.421
-1.251,-0.060,0.304,-45.776,27.588,69.702
-1.215,-0.006,0.234,-55.115,26.733,58.105
-1.187,0.027,0.167,-61.523,29.846,48.462
-1.175,0.052,0.124,-62.805,33.691,41.687
-1.147,0.076,0.098,-58.105,35.767,37.292
-1.117,0.104,0.105,-48.462,34.607,34.180
-1.122,0.131,0.132,-35.583,30.212,32.166
-1.139,0.138,0.163,-23.010,25.024,30.884
-1.129,0.147,0.198,-13.062,20.203,28.748
-1.106,0.178,0.245,-6.531,16.724,24.658
-1.090,0.212,0.289,-3.174,15.930,19.348
-1.057,0.254,0.325,-3.662,17.761,13.733
-1.030,0.300,0.359,-5.554,20.447,7.751
