aX,aY,aZ,gX,gY,gZ
0.777,0.747,0.256,37.415,-92.651,-176.025
0.888,0.899,0.379,51.758,-81.848,-155.029
0.906,0.981,0.491,63.782,-73.792,-128.723
0.888,1.026,0.583,70.740,-67.078,-100.525
0.867,1.069,0.657,72.510,-61.768,-75.134
0.823,1.093,0.705,69.397,-54.688,-55.420
0.763,1.095,0.733,61.340,-43.030,-39.551
0.665,1.106,0.711,47.974,-27.527,-26.978
0.545,1.080,0.654,31.494,-10.254,-17.212
0.447,1.036,0.565,15.808,7.629,-8.911
0.313,0.972,0.493,4.028,20.569,-4.272
0.207,0.908,0.426,-3.540,27.832,-2.502
0.114,0.849,0.392,-5.005,28.381,0.305
0.015,0.788,0.376,-1.648,23.682,6.836
-0.106,0.707,0.389,5.432,15.320,16.846
-0.239,0.614,0.420,13.184,5.798,27.405
-0.360,0.523,0.442,19.714,-2.075,35.278
-0.459,0.461,0.468,23.071,-7.507,37.781
-0.533,0.418,0.489,20.996,-9.277,36.194
-0.595,0.363,0.508,14.343,-6.592,32.532
-0.644,0.305,0.533,6.653,-1.160,28.137
-0.687,0.275,0.533,-0.488,4.456,23.193
-0.723,0.265,0.509,-6.836,8.606,17.700
-0.749,0.255,0.474,-12.512,11.414,13.062
-0.770,0.242,0.447,-15.503,13.550,10.376
-0.799,0.245,0.403,-15.930,14.038,10.132
-0.830,0.258,0.363,-13.794,12.756,10.071
-0.866,0.268,0.341,-9.460,12.268,9.521
-0.896,0.268,0.349,-4.395,14.221,9.338
-0.920,0.250,0.401,0.549,18.188,8.667
-0.943,0.242,0.472,5.127,21.729,6.531
-0.948,0.250,0.526,7.935,23.376,3.357
-0.933,0.264,0.574,9.583,22.888,-0.244
-0.922,0.276,0.623,10.803,21.484,-2.991
-0.909,0.290,0.680,11.902,20.752,-5.005
-0.882,0.319,0.737,10.681,19.043,-7.446
-0.854,0.352,0.767,6.165,15.869,-10.010
-0.826,0.383,0.761,0.061,12.268,-11.841
-0.795,0.404,0.727,-5.493,9.460,-12.451
-0.773,0.422,0.693,-8.911,8.240,-12.390
-0.753,0.432,0.675,-8.728,8.789,-11.597
-0.733,0.446,0.676,-6.287,9.033,-10.864
-0.716,0.461,0.689,-3.296,8.789,-9.888
-0.707,0.470,0.708,-0.549,8.484,-8.545
-0.706,0.471,0.720,0.671,7.874,-7.141
-0.695,0.476,0.717,0.610,6.470,-6.165
-0.679,0.487,0.705,0.549,4.456,-5.432
-0.662,0.494,0.698,-0.122,2.869,-4.639
-0.036,0.557,2.393,129.150,103.271,-48.401
-0.065,0.701,2.315,96.436,82.581,-48.950
-0.030,0.800,2.191,65.552,72.021,-51.636
0.014,0.885,2.078,42.358,70.984,-52.612
0.023,0.971,1.982,26.550,76.294,-48.889
-0.001,1.008,1.927,17.883,83.740,-39.124
-0.066,1.009,1.889,12.207,88.806,-25.391
-0.183,0.973,1.866,8.362,89.966,-9.583
-0.289,0.905,1.871,5.981,87.891,5.432
-0.367,0.879,1.859,2.136,81.848,17.029
-0.410,0.897,1.846,-3.906,72.937,23.926
-0.419,0.934,1.809,-12.268,62.256,28.015
-0.398,0.981,1.729,-24.414,53.101,31.494
-0.348,0.992,1.618,-37.964,47.607,37.048
-0.285,0.972,1.528,-49.683,44.800,44.617
-0.256,0.962,1.453,-58.533,44.739,54.138
-0.244,0.914,1.402,-63.416,45.654,65.735
-0.277,0.831,1.385,-65.369,46.509,79.163
-0.366,0.695,1.385,-66.589,47.668,94.360
-0.430,0.554,1.395,-67.200,48.218,105.774
-0.447,0.453,1.412,-67.749,47.119,111.206
-0.449,0.376,1.432,-68.665,42.847,115.112
-0.451,0.309,1.431,-72.327,36.865,119.385
-0.455,0.236,1.393,-80.200,30.762,123.169
-0.490,0.140,1.329,-88.806,25.146,125.732
-0.553,0.022,1.258,-95.093,21.851,129.089
-0.631,-0.101,1.215,-96.924,21.729,133.606
-0.716,-0.235,1.197,-95.215,22.888,136.719
-0.828,-0.371,1.211,-91.614,24.048,136.047
-0.940,-0.489,1.243,-84.778,24.536,131.409
-1.025,-0.573,1.276,-76.660,22.583,122.986
-1.076,-0.631,1.303,-69.214,17.822,112.549
-1.099,-0.667,1.314,-64.270,11.108,100.952
-1.112,-0.698,1.306,-62.683,3.052,90.149
-1.135,-0.744,1.314,-62.073,-4.822,80.872
-1.152,-0.786,1.322,-60.669,-12.146,73.059
-1.162,-0.824,1.335,-59.143,-19.226,64.270
-1.177,-0.865,1.325,-58.777,-27.283,55.237
-1.193,-0.916,1.295,-57.617,-37.170,47.058
-1.204,-0.967,1.272,-54.382,-48.767,38.452
-1.216,-1.005,1.246,-50.842,-60.120,27.527
-1.207,-1.020,1.218,-47.180,-69.336,13.794
-1.172,-1.024,1.193,-45.166,-76.477,-0.183
-1.133,-1.022,1.155,-44.434,-81.970,-12.878
-1.103,-1.010,1.105,-42.664,-85.205,-25.208
-1.086,-1.000,1.069,-37.537,-87.036,-36.499
-1.085,-0.987,1.050,-28.503,-89.172,-46.814
-1.128,-0.993,1.054,-16.724,-92.102,-57.190
-1.161,-0.989,1.077,-3.113,-93.262,-66.895
-1.155,-0.971,1.123,11.047,-96.069,-77.820
-1.130,-0.939,1.172,20.569,-102.051,-90.271
-1.095,-0.878,1.198,25.024,-105.713,-101.501
-1.078,-0.802,1.217,25.330,-105.591,-110.413
-1.074,-0.743,1.232,23.254,-104.431,-118.286
-1.089,-0.685,1.221,20.203,-102.966,-125.793
-1.082,-0.653,1.226,20.813,-101.379,-133.179
-1.046,-0.591,1.197,21.118,-107.422,-142.395
-0.977,-0.511,1.147,21.851,-114.685,-152.039
-0.907,-0.426,1.092,22.461,-120.117,-160.889
-0.842,-0.350,1.029,21.851,-124.084,-167.542
-0.768,-0.286,0.961,18.677,-125.549,-173.706
-0.649,-0.229,0.872,11.963,-125.488,-179.871
-0.501,-0.145,0.764,2.991,-124.329,-185.730
-0.346,-0.068,0.661,-3.845,-122.375,-188.721
-0.172,0.004,0.563,-7.080,-120.850,-186.707
-0.001,0.092,0.485,-6.714,-120.300,-181.091
0.147,0.193,0.437,-2.808,-120.422,-173.767
0.277,0.313,0.418,2.869,-120.361,-164.124
0.389,0.428,0.397,8.789,-120.239,-152.405
0.506,0.516,0.376,15.686,-120.300,-139.709
0.607,0.601,0.351,24.658,-119.751,-126.343
0.680,0.674,0.339,36.072,-116.150,-112.427
0.734,0.742,0.355,47.058,-105.469,-98.877
0.772,0.804,0.396,54.749,-86.670,-86.365
0.794,0.854,0.470,57.800,-61.401,-75.378
0.810,0.920,0.554,56.885,-33.508,-66.101
0.814,1.005,0.646,52.185,-6.775,-57.068
0.776,1.062,0.733,44.128,15.503,-44.556
0.707,1.082,0.785,31.982,30.640,-30.518
0.607,1.039,0.797,18.127,36.499,-17.456
0.483,0.970,0.750,5.371,33.630,-7.507
0.342,0.904,0.671,-2.258,24.597,-0.610
0.203,0.843,0.587,-3.723,11.536,5.920
0.076,0.788,0.495,-1.587,-1.282,12.451
-0.043,0.731,0.406,1.099,-9.766,18.738
-0.168,0.665,0.345,2.441,-13.916,24.902
-0.298,0.588,0.316,2.808,-13.184,30.029
-0.413,0.505,0.317,2.808,-8.728,32.837
-0.514,0.432,0.345,2.747,-3.113,33.997
-0.599,0.375,0.383,1.892,2.441,33.203
-0.674,0.325,0.417,0.244,7.690,30.884
-0.745,0.287,0.448,-1.953,11.597,27.588
-0.801,0.267,0.462,-3.784,13.489,24.048
-0.840,0.259,0.466,-5.554,13.000,20.325
-0.861,0.262,0.467,-6.714,11.902,16.418
-0.869,0.266,0.480,-6.897,11.536,13.062
-0.872,0.275,0.495,-5.920,11.658,10.925
-0.865,0.290,0.507,-4.517,11.841,8.606
-0.857,0.313,0.517,-3.723,12.878,5.920
-0.856,0.340,0.526,-3.479,14.709,3.357
-0.868,0.352,0.543,-3.235,16.907,1.526
-0.886,0.346,0.565,-2.075,18.799,0.610
-0.899,0.339,0.592,-0.183,19.287,-0.610
-0.899,0.337,0.629,2.502,17.700,-2.808
-0.885,0.350,0.674,5.066,14.648,-5.188
-0.858,0.372,0.704,6.226,11.353,-7.751
-0.820,0.399,0.716,5.066,8.972,-10.193
-0.785,0.429,0.717,2.808,7.935,-11.963
-0.752,0.459,0.710,0.671,7.751,-12.512
-0.719,0.485,0.704,-1.648,7.568,-12.207
-0.696,0.503,0.699,-3.235,7.446,-10.803
-0.675,0.512,0.701,-3.723,7.324,-9.033
-0.664,0.518,0.705,-3.296,6.775,-7.263
-0.661,0.519,0.710,-2.502,6.104,-5.798
-0.663,0.511,0.710,-2.014,5.310,-4.639
-0.666,0.506,0.706,-1.770,4.944,-4.456
-0.663,0.507,0.698,-1.831,5.005,-4.456
-0.653,0.508,0.691,-1.953,5.310,-4.211
-0.640,0.508,0.680,-2.075,5.188,-3.662
-0.078,0.710,2.104,97.412,141.113,-27.832
-0.131,0.732,2.223,87.158,139.343,-20.447
-0.193,0.759,2.327,74.646,134.766,-16.113
-0.243,0.792,2.408,60.913,126.953,-14.893
-0.277,0.840,2.406,44.373,116.028,-15.076
-0.304,0.886,2.301,22.949,103.699,-13.733
-0.297,0.913,2.136,1.038,92.773,-10.559
-0.273,0.924,1.965,-17.090,84.473,-6.409
-0.235,0.946,1.806,-30.151,78.613,-0.366
-0.197,0.974,1.679,-38.452,75.073,8.728
-0.148,0.984,1.600,-41.565,73.669,19.836
-0.087,1.003,1.574,-41.138,73.425,32.959
-0.125,0.965,1.628,-37.292,73.730,50.354
-0.206,0.846,1.705,-32.837,74.097,70.374
-0.273,0.733,1.762,-32.471,72.021,86.487
-0.356,0.631,1.822,-36.194,65.674,95.276
-0.391,0.568,1.844,-46.204,55.420,98.694
-0.382,0.522,1.800,-63.782,43.518,101.440
-0.382,0.447,1.694,-84.595,32.471,106.445
-0.398,0.332,1.568,-102.722,24.475,112.610
-0.422,0.205,1.454,-114.502,20.508,118.408
-0.453,0.082,1.366,-119.812,19.165,123.657
-0.509,-0.037,1.315,-118.958,19.775,129.211
-0.576,-0.156,1.326,-115.112,20.203,133.606
-0.681,-0.286,1.389,-110.779,18.311,136.108
-0.788,-0.406,1.459,-106.018,13.367,134.644
-0.842,-0.467,1.519,-103.088,4.700,128.723
-0.875,-0.508,1.566,-104.004,-9.155,121.643
-0.911,-0.585,1.572,-107.178,-26.001,116.394
-0.956,-0.678,1.546,-109.985,-41.382,110.901
-0.980,-0.752,1.506,-110.168,-52.917,103.027
-0.996,-0.808,1.440,-106.567,-61.707,93.994
-1.013,-0.846,1.365,-99.731,-67.749,86.487
-1.037,-0.876,1.305,-89.966,-71.411,79.468
-1.065,-0.912,1.248,-81.238,-74.951,71.838
-1.082,-0.960,1.213,-73.914,-78.064,62.988
-1.101,-1.010,1.195,-68.054,-79.346,51.636
-1.121,-1.053,1.184,-63.354,-79.712,38.635
-1.094,-1.068,1.161,-59.692,-81.543,22.949
-1.030,-1.042,1.118,-55.420,-86.853,5.310
-0.969,-0.998,1.075,-48.767,-93.994,-8.301
-0.928,-0.961,1.032,-39.673,-102.173,-17.151
-0.919,-0.934,0.987,-29.602,-109.680,-23.437
-0.932,-0.910,0.954,-18.311,-114.868,-29.602
-0.993,-0.900,0.925,-3.906,-117.493,-35.400
-1.062,-0.896,0.948,12.024,-117.004,-41.199
-1.144,-0.879,0.981,26.062,-116.028,-50.354
-1.209,-0.864,1.016,37.598,-114.929,-62.622
-1.264,-0.853,1.057,46.021,-112.915,-77.454
-1.284,-0.806,1.114,50.537,-109.558,-93.018
-1.264,-0.736,1.175,50.842,-107.605,-108.459
-1.212,-0.666,1.203,47.180,-108.032,-123.291
-1.166,-0.566,1.174,42.236,-111.084,-135.315
-1.099,-0.483,1.158,38.696,-113.403,-143.860
-1.057,-0.391,1.117,35.461,-117.310,-150.818
-1.056,-0.323,1.077,33.020,-123.413,-156.128
-1.077,-0.324,1.081,35.034,-127.197,-158.752
-1.045,-0.326,1.089,37.720,-131.104,-163.757
-0.945,-0.298,1.062,35.583,-136.108,-175.720
-0.793,-0.247,1.002,28.503,-137.207,-190.063
-0.603,-0.200,0.908,16.602,-133.911,-203.064
-0.396,-0.129,0.751,1.465,-129.211,-213.196
-0.173,-0.064,0.588,-11.414,-123.840,-220.093
0.065,0.009,0.422,-19.226,-117.615,-222.168
0.351,0.117,0.283,-20.874,-111.145,-215.881
0.602,0.253,0.207,-15.259,-104.614,-200.623
0.795,0.408,0.160,-4.639,-96.008,-181.091
0.933,0.587,0.161,12.207,-83.435,-162.598
1.035,0.761,0.220,31.433,-66.833,-144.409
1.108,0.904,0.346,46.936,-49.500,-124.939
1.099,1.010,0.487,53.040,-31.555,-101.563
1.044,1.052,0.591,48.950,-14.709,-74.951
0.984,1.051,0.637,36.743,-1.526,-51.453
0.907,1.032,0.599,20.813,8.423,-34.851
0.847,1.006,0.517,6.653,18.188,-24.902
0.769,0.990,0.403,-2.258,24.353,-19.714
0.695,0.953,0.337,-3.113,28.931,-18.494
0.618,0.917,0.341,1.526,32.227,-16.907
0.535,0.892,0.383,7.629,33.325,-12.817
0.436,0.861,0.435,12.085,33.203,-4.272
0.297,0.803,0.499,13.184,30.457,8.301
0.125,0.732,0.553,10.742,23.926,21.790
-0.048,0.665,0.577,8.362,16.479,33.508
-0.210,0.611,0.587,6.714,8.362,41.382
-0.349,0.546,0.582,3.845,1.465,44.006
-0.460,0.484,0.567,-0.732,-2.441,42.419
-0.528,0.424,0.544,-6.226,-2.502,38.696
-0.559,0.378,0.527,-11.841,1.099,34.180
-0.558,0.358,0.537,-17.029,7.202,29.419
-0.575,0.356,0.564,-20.691,15.198,25.574
-0.592,0.363,0.583,-24.719,24.048,22.705
-0.600,0.380,0.606,-28.564,31.189,20.752
-0.634,0.402,0.632,-30.273,34.180,20.508
-0.687,0.423,0.651,-29.907,31.677,21.851
-0.747,0.431,0.663,-27.222,25.085,22.827
-0.819,0.432,0.643,-22.217,17.151,23.987
-0.887,0.437,0.608,-18.311,9.155,25.879
-0.940,0.424,0.578,-15.747,3.113,26.917
-0.979,0.408,0.565,-13.428,1.221,25.696
-1.006,0.400,0.563,-11.658,4.089,23.132
-1.022,0.398,0.577,-11.475,9.399,20.081
-1.017,0.394,0.608,-11.230,14.709,15.930
-1.004,0.399,0.637,-11.414,18.250,11.902
-0.973,0.414,0.660,-11.780,19.287,8.667
-0.926,0.433,0.686,-10.986,17.883,5.859
-0.889,0.461,0.718,-9.827,14.771,3.479
-0.854,0.489,0.731,-8.362,10.376,2.380
-0.825,0.504,0.734,-7.690,5.554,1.709
-0.796,0.517,0.719,-8.118,1.587,0.854
-0.763,0.530,0.688,-9.583,-0.488,-0.183
-0.729,0.543,0.655,-11.353,-0.244,-0.854
-0.697,0.553,0.622,-12.573,1.465,-1.160
-0.668,0.554,0.594,-13.184,3.967,-0.732
-0.641,0.551,0.574,-12.085,6.653,0.427
-0.632,0.540,0.564,-9.949,8.545,2.319
-0.629,0.522,0.560,-7.080,9.460,3.906
-0.622,0.510,0.564,-3.479,9.033,5.310
-0.624,0.501,0.577,1.282,6.409,7.385
-0.640,0.483,0.604,6.653,2.014,9.827
